노선번호,교량명,소 재 지,교장(미터),총폭(미터),유효폭(미터),교고(미터),경간수,최대경간장,상부형식,하부형식,설계하중(DB),준공년도,관리주체
국지도49호,수봉교,상주 모동 수봉,21,12,11,2.3,2,11,라멘교,라멘식,24,2004,경상북도 북부건설사업소
국지도49호,이소교,상주 화동 이소,40,12,11,5,3,15,RC슬래브교,라멘식,24,1999,경상북도 북부건설사업소
국지도49호,지산1교,상주 모서 지산,57,12,11,7.2,4,15,RC슬래브교,T형 교각식,24,2002,경상북도 북부건설사업소
국지도49호,치운교,상주 모동 신천,80,11,10,5.5,3,32,프리플렉스형교,라멘식,24,2004,경상북도 북부건설사업소
국지도49호,하송1교,상주 화서 하송,30,15.9,15,6.5,1,30,PSC I형교,부벽식 교대,24,2013,경상북도 북부건설사업소
국지도49호,하송2교,상주 화서 상곡,52,9.5,8.5,3.5,4,14.5,RC슬래브교,T형 교각식,24,1999,경상북도 북부건설사업소
국지도49호,화령교,상주 화서 신봉,14,11,10,3.4,1,14,RC슬래브교,T형 교각식,24,2003,경상북도 북부건설사업소
국지도68호,(신)사미교,의성 춘산 사미,26.5,10.5,9.5,5,1,26.5,라멘교,라멘식,24,2017,경상북도 북부건설사업소
국지도68호,감은교,청송 안덕 감은,110,9,7.5,5,8,13.8,RC슬래브교,T형 교각식,24,1996,경상북도 북부건설사업소
국지도68호,(신)옥정교,의성 춘산,17,7.5,6,2,2,8.5,RC슬래브교,중력식,14,2016,경상북도 북부건설사업소
국지도68호,가음교 (68),의성 가음 양지,15,10.5,9.5,9.9,1,15,라멘교,라멘식,24,2015,경상북도 북부건설사업소
국지도68호,구천교,청송 부남 구천,54,10.5,9.5,4.6,3,18,RC슬래브교,라멘식,24,2001,경상북도 북부건설사업소
국지도68호,대전교(68),청송 부남 대전,30,10.5,9.5,3,2,15,라멘교,라멘식,24,2004,경상북도 북부건설사업소
국지도68호,돌개교,청송 부남 홍원,108.5,8,7,5,7,15.5,RC슬래브교,벽식,18,1990,경상북도 북부건설사업소
국지도68호,삼치교,청송 부남 구천,107,8,7,4.7,7,15.3,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
국지도68호,비봉2교,의성 의성 비봉,8.5,5,4.5,2,2,4.3,RC슬래브교,중력식,14,1977,경상북도 북부건설사업소
국지도68호,비봉교,의성 의성 비봉,9,5,4.5,1.7,2,4.5,RC슬래브교,중력식,14,1977,경상북도 북부건설사업소
국지도68호,산운교,의성 금성 산운,33,10.5,9.5,7,1,33,PSC 슬래브교,역T형식 교대,24,2014,경상북도 북부건설사업소
국지도68호,안덕교,청송 안덕 명당,81,12,11,5,6,13.5,RC슬래브교,벽식,24,2002,경상북도 북부건설사업소
국지도68호,양숙교,청송 부남 양숙,13.7,7.7,6.8,3.9,1,13.7,라멘교,기타,18,1994,경상북도 북부건설사업소
국지도68호,중기교,청송 부남 중기,68,9,7.5,4.6,5,13.6,RC슬래브교,벽식,24,1994,경상북도 북부건설사업소
국지도68호,창양교,청송 현동 창양,130.8,12,11,6,9,14.5,RC슬래브교,벽식,24,2000,경상북도 북부건설사업소
국지도68호,초천교,청송 부남 양숙,78,9,7.5,5.8,6,13,RC슬래브교,벽식,18,1992,경상북도 북부건설사업소
국지도68호,통점교,청송 부남 중기,15.7,9.5,8.1,5,1,15.7,RC슬래브교,반중력식 교대,24,1995,경상북도 북부건설사업소
국지도68호,상판교,상주 모동 상판,38,9,8,3,3,13,RC슬래브교,벽식,24,1995,경상북도 북부건설사업소
국지도68호,용문교,상주 공성 옥산,40,12,11,4,2,20,프리플렉스형교,라멘식,24,2004,경상북도 북부건설사업소
국지도68호,하비교,의성 의성 비봉,11.4,5,4.5,1.5,2,5.7,RC슬래브교,중력식,14,1980,경상북도 북부건설사업소
국지도68호,홍원교,청송 부남 홍원,150,9,8,5.4,12,12.5,RC슬래브교,T형 교각식,24,1999,경상북도 북부건설사업소
국지도68호,하팔교,의성 의성 비봉,9,5.4,4.9,2,2,4.5,RC슬래브교,벽식,14,1977,경상북도 북부건설사업소
국지도69호,(신)삼계5교,영덕 창수,16.6,11,11,3.2,1,7,RC슬래브교,중력식 교대,24,2018,경상북도 북부건설사업소
국지도69호,갈마1교,울진 매화 갈면,32,6,5,3.3,4,8,RC슬래브교,중력식,14,1984,경상북도 북부건설사업소
국지도69호,갈마2교,울진 매화 갈면,36,6,5,3.3,4,9,RC슬래브교,중력식,14,1984,경상북도 북부건설사업소
국지도69호,갈면1교,울진 매화 갈면,90,9,8,8.4,3,30,PSC I형교,T형 교각식,24,2002,경상북도 북부건설사업소
국지도69호,갈면2교,울진 매화 갈면,60,9,8,7.3,2,30,PSC I형교,T형 교각식,24,2002,경상북도 북부건설사업소
국지도69호,광대교,울진 매화 길곡,12,6,5,2.4,1,12,RC슬래브교,중력식 교대,14,1984,경상북도 북부건설사업소
국지도69호,대1교,영덕 영해 대리,28.8,11,10,6.3,2,14.4,라멘교,벽식,24,2003,경상북도 북부건설사업소
국지도69호,대2교,영덕 영해 대리,26,9,8,3.5,2,13,라멘교,기타,24,1998,경상북도 북부건설사업소
국지도69호,대지교,영덕 달산 대지,40,8,7,3.2,4,10,RTC형교,중력식,18,1982,경상북도 북부건설사업소
국지도69호,도계1교,영덕 지품 도계,28.2,11.2,10.2,3,2,14.1,라멘교,라멘식,24,2003,경상북도 북부건설사업소
국지도69호,도계2교,영덕 지품 도계,25.3,11.1,10.1,5,2,12.5,RC슬래브교,반중력식 교대,24,2002,경상북도 북부건설사업소
국지도69호,도계3교,영덕 지품 도계,15,16,15,3,1,15,RC슬래브교,중력식 교대,24,2002,경상북도 북부건설사업소
국지도69호,도계4교,영덕 지품 도계,14,10.5,9.5,2.3,1,14,라멘교,기타,24,2001,경상북도 북부건설사업소
국지도69호,금대교,울진 매화 조금,12.8,9,8,2.6,1,12.8,라멘교,기타,24,1995,경상북도 북부건설사업소
국지도69호,기양3교,울진 매화 기양,18,9.5,8,3,1,18,라멘교,기타,18,1994,경상북도 북부건설사업소
국지도69호,독지교,영덕 지품 도계,30,10.5,9.5,6.3,2,15,라멘교,라멘식,24,2002,경상북도 북부건설사업소
국지도69호,기양교,울진 매화 기양,120,9.5,8.1,4.7,10,12,RC슬래브교,T형 교각식,18,1994,경상북도 북부건설사업소
국지도69호,길곡1교,울진 매화 길곡,36,6,5,3.1,4,9,RC슬래브교,중력식,14,1985,경상북도 북부건설사업소
국지도69호,길곡2교,울진 매화 길곡,45,6,5,2.5,5,9,RC슬래브교,중력식,14,1986,경상북도 북부건설사업소
국지도69호,길곡3교,울진 매화 길곡,40,6,5,4.4,5,8,RC슬래브교,중력식,14,1987,경상북도 북부건설사업소
국지도69호,삼계4교,영덕 창수 삼계,7,12.3,11.3,3.2,1,7,RC슬래브교,중력식 교대,24,2016,경상북도 북부건설사업소
국지도69호,동막교,울진 매화 갈면,20,9,8.2,3.3,2,10,RC슬래브교,T형 교각식,24,1998,경상북도 북부건설사업소
국지도69호,송전교,울진 매화 갈면,150,9,8,7,5,30,PSC I형교,T형 교각식,24,2000,경상북도 북부건설사업소
국지도69호,온정교,울진 온정 조금,20,8,7,3.5,2,10,RC슬래브교,중력식,24,1995,경상북도 북부건설사업소
국지도69호,온천교(69),울진 온정 조금,8,28,27,3,1,8,RC슬래브교,중력식 교대,18,1980,경상북도 북부건설사업소
국지도69호,외선미1교,울진 온정 외선미,29,11,10,3,2,14.5,라멘교,라멘식,24,2017,경상북도 북부건설사업소
국지도69호,조금1교,울진 온정 조금,26,9,8,3,2,13,RC슬래브교,벽식,24,1997,경상북도 북부건설사업소
국지도69호,조금교,울진 온정 조금,40,10.5,9.5,10.4,3,13.3,라멘교,라멘식,24,2001,경상북도 북부건설사업소
국지도69호,신양교,영덕 지품 신양,165.9,11,10,4.8,5,35.1,PSC I형교,T형 교각식,24,2005,경상북도 북부건설사업소
국지도69호,옥녀교,영덕 달산 옥계,105,9,8,15,7,15,RC슬래브교,T형 교각식,24,1995,경상북도 북부건설사업소
국지도69호,옥산교,영덕 달산 옥산,60,9,8,7.5,4,15,RC슬래브교,T형 교각식,18,1992,경상북도 북부건설사업소
국지도69호,죽전1교,울진 매화 길곡,32,8.1,7.1,3.8,3,12,RC슬래브교,벽식,24,1996,경상북도 북부건설사업소
국지도69호,죽전2교,울진 매화 길곡,25,8.3,7.4,4,2,12.5,RC슬래브교,중력식,24,1996,경상북도 북부건설사업소
국지도69호,창수대교,영덕 창수 신기,130.5,8,7,5.5,9,14.5,RC슬래브교,T형 교각식,18,1989,경상북도 북부건설사업소
국지도69호,흥기교,영덕 달산 흥기,94.6,8.5,7.5,5,6,16.3,RC슬래브교,T형 교각식,18,1990,경상북도 북부건설사업소
국지도69호,외선미2교,울진 온정 외선미,27,11,10,6,2,13.5,라멘교,라멘식,24,2017,경상북도 북부건설사업소
국지도69호,외선미3교,울진 온정 외선미,30,11,10,5.5,2,15,라멘교,라멘식,24,2017,경상북도 북부건설사업소
국지도79호,가음교 (79),의성 가음 가산,90,11,10,4,3,30,PSC I형교,라멘식,24,2004,경상북도 북부건설사업소
국지도79호,사촌교 (79 사촌),의성 점곡 사촌,12,5.7,5,2,2,12.5,RC 상자형교,중력식,24,2011,경상북도 북부건설사업소
국지도79호,사촌교 (79 송내),의성 점곡 송내,32,7.4,6,2.5,4,8,RC슬래브교,중력식,14,1976,경상북도 북부건설사업소
국지도79호,귀미교,안동 일직 귀미,60,11,10,4,2,30,프리플렉스형교,T형 교각식,24,2005,경상북도 북부건설사업소
국지도79호,순호교,의성 가음 순호,20,8.4,7,4.5,2,10,RC슬래브교,벽식,18,1989,경상북도 북부건설사업소
국지도79호,신계교,의성 옥산 신계,30,9,8,4.1,2,15,라멘교,기타,24,1997,경상북도 북부건설사업소
국지도79호,오상교,의성 사곡 오상,63,12,11,5.6,2,31.5,프리플렉스형교,T형 교각식,24,2008,경상북도 북부건설사업소
국지도79호,옥산교,의성 옥산 신계,93.5,12,11,6,3,31.2,PSC 슬래브교,역T형식 교대,24,2010,경상북도 북부건설사업소
국지도79호,입암교,의성 옥산 입암,98,8,7.1,4.7,7,14,RC슬래브교,벽식,24,1996,경상북도 북부건설사업소
국지도79호,점곡교,의성 점곡 서변,180.2,9,8,4.3,6,30,PSC I형교,라멘식,24,2000,경상북도 북부건설사업소
국지도79호,팽목교,안동 일직 귀미,38,10.5,9.5,3.5,3,29.3,RC슬래브교,벽식,24,2002,경상북도 북부건설사업소
국지도88호,서벽교(88),봉화 춘양 서벽,20,8.8,7.5,3.9,2,10,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
국지도88호,애당교,봉화 춘양 애당,45,10.5,9.5,4.7,3,15,RTC형교,중력식 교대,24,2003,경상북도 북부건설사업소
국지도88호,우구치1교,봉화 춘양 우구치,40,9,8.5,5.5,3,13.4,RC슬래브교,벽식,18,1994,경상북도 북부건설사업소
국지도88호,우구치2교,봉화 춘양 우구치,40,9,8,5.5,3,13.4,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
국지도88호,우구치3교,봉화 춘양 우구치,60,9,8,4,4,15,RC슬래브교,벽식,18,1995,경상북도 북부건설사업소
국지도88호,우구치4교,봉화 춘양 우구치,60,9,8,3,4,15,RC슬래브교,벽식,18,1996,경상북도 북부건설사업소
국지도88호,춘양교,봉화 춘양 의양,84,12.5,8.3,7,6,14,RC슬래브교,라멘식,24,2000,경상북도 북부건설사업소
지방도901호,갈밭교,문경 동로 생달,10.5,9,7.5,3.4,1,10.5,라멘교,기타,18,1991,경상북도 북부건설사업소
지방도901호,갈전교,문경 가은 갈전,197.7,10.5,9.5,12.7,7,30.5,PSC I형교,역T형식 교대,24,2009,경상북도 북부건설사업소
지방도901호,갈평2교,문경 문경 갈평,30,9,8,3.6,2,15,RC슬래브교,벽식,18,1993,경상북도 북부건설사업소
지방도901호,갈평교,문경 문경 갈평,78,9,8,3.5,6,13,RC슬래브교,벽식,24,1998,경상북도 북부건설사업소
지방도901호,고요1교,문경 문경 고요,90,12,10.5,5.7,6,15,RC중공슬래브교,라멘식,24,1998,경상북도 북부건설사업소
지방도901호,농암2교,문경 농암 농암,38,9,8,5.2,3,14,RC슬래브교,벽식,24,1997,경상북도 북부건설사업소
지방도901호,문경교,문경 문경 마원,60,10,9,3,4,15,RC슬래브교,반중력식 교대,18,1979,경상북도 북부건설사업소
지방도901호,생달교,문경 동로 생달,18,10.1,9,4.1,2,9,RC슬래브교,벽식,24,1998,경상북도 북부건설사업소
지방도901호,석항1교,문경 동로 석항,23.6,9,8,2.9,2,11.8,라멘교,벽식,24,1997,경상북도 북부건설사업소
지방도901호,석항2교,문경 동로 석항,18,9,8,3.8,3,18,라멘교,벽식,24,1997,경상북도 북부건설사업소
지방도901호,성유교,문경 가은 성유,9.6,9,7.5,2.6,1,9.6,RC슬래브교,반중력식 교대,18,1985,경상북도 북부건설사업소
지방도901호,아호교,문경 가은 작천,211.1,10.5,9.5,9.5,7,30.2,PSC I형교,역T형식 교대,24,2009,경상북도 북부건설사업소
지방도901호,용연교,문경 문경 용연,14,9.65,8.65,8.2,1,14,라멘교,벽식,24,2016,경상북도 북부건설사업소
지방도901호,왕릉교,문경 가은 왕능,30,9.5,8.5,4,1,30,RCT형교,벽식,24,2009,경상북도 북부건설사업소
지방도901호,요성1교,문경 문경 요성,13,12,11,2.5,1,13,RC슬래브교,벽식,24,1998,경상북도 북부건설사업소
지방도901호,노류1교,상주 내서 노류,15,9.5,8,3.3,1,15,RC슬래브교,중력식교대,24,1994,경상북도 북부건설사업소
지방도901호,노류2교,상주 내서 노류,30,9,8.2,4.1,2,15,RC슬래브교,벽식,24,1994,경상북도 북부건설사업소
지방도901호,득수교,상주 모서 득수,34.7,10.5,9.5,4,2,17.4,라멘교,라멘식,24,2011,경상북도 북부건설사업소
지방도901호,봉중2교,상주 은척 봉중,48,9.5,8,3.5,4,12,RC슬래브교,벽식,24,1993,경상북도 북부건설사업소
지방도901호,봉중교,상주 은척 봉중,44.5,10,9,3,3,15,RC슬래브교,중력식,24,1996,경상북도 북부건설사업소
지방도901호,북장교,상주 내서 북장,28,9,8,4,2,14,라멘교,라멘식,24,1999,경상북도 북부건설사업소
지방도901호,삼포교,상주 모서 삼포,69,12,11,7,5,15,RC슬래브교,T형 교각식,24,2002,경상북도 북부건설사업소
지방도901호,석산교,상주 모서 석산,42,8,6.5,4.5,3,14,RC슬래브교,중력식,18,1991,경상북도 북부건설사업소
지방도901호,신촌2교,상주 내서 신촌,30,8.8,8,2.5,3,9.6,RC슬래브교,벽식,18,2016,경상북도 북부건설사업소
지방도901호,이촌1교,상주 외서 우산,84.9,9,8,5,6,14.1,RC슬래브교,T형 교각식,24,1999,경상북도 북부건설사업소
지방도901호,이촌2교,상주 외서 우산,55,9,8,4,4,13.8,RC슬래브교,벽식,24,1999,경상북도 북부건설사업소
지방도901호,지산교,상주 모서 지산,94.5,10.5,8.5,4.5,3,31.5,프리플렉스형교,v형 교각식,24,2004,경상북도 북부건설사업소
지방도901호,평지교,상주 내서 평지,20,9,8,5,2,10,RC슬래브교,라멘식,24,1998,경상북도 북부건설사업소
지방도901호,하내1교,문경 마성 하내,163,10.5,9.5,5.6,5,43,PSC I형교,T형 교각식,24,2005,경상북도 북부건설사업소
지방도901호,하내2교,문경 마성 하내,120,10.5,9.5,4.1,4,30,PSC I형교,T형 교각식,24,2005,경상북도 북부건설사업소
지방도901호,허궁다리,문경 동로 간송,40,9,8,5.6,3,15,RC슬래브교,T형 교각식,24,1999,경상북도 북부건설사업소
지방도901호,하흘교,상주 은척 하흘,40,8,6.5,3.8,3,13.5,RC슬래브교,중력식,18,1986,경상북도 북부건설사업소
지방도901호,호음1교,상주 모서 흐음,52,9.5,8,4.6,4,13,RC슬래브교,라멘식,24,1995,경상북도 북부건설사업소
지방도901호,호음2교,상주 모서 흐음,60,9.5,8,3.3,4,15,RC슬래브교,라멘식,24,1995,경상북도 북부건설사업소
지방도901호,은계교,예천 상리 석묘,33.5,9.5,8.5,,3,11.2,RC슬래브교,벽식,24,2003,경상북도 북부건설사업소
지방도908호,갈천교,청송 현서 갈천,10,6.8,6,3.2,1,10,RC슬래브교,중력식 교대,14,1988,경상북도 북부건설사업소
지방도908호,감천1교,청송 현서 수락,18.5,8,7.1,3.5,2,9.3,라멘교,기타,18,1992,경상북도 북부건설사업소
지방도908호,과목교,청송 현서 수락,140,10.9,10,15.5,4,35,PSC I형교,T형 교각식,24,2013,경상북도 북부건설사업소
지방도908호,마평교,청송 부동 상평,65,9,8,3,5,13,RC슬래브교,라멘식,24,1998,경상북도 북부건설사업소
지방도908호,무계교,청송 현서 수락,350,10.9,10,11,8,45,PSC 슬래브교,T형 교각식,24,2013,경상북도 북부건설사업소
지방도908호,법수교,청송 부동 이전,20,10.5,9.5,3,1,20,RPS라멘교,벽식교대,24,2017,경상북도 북부건설사업소
지방도908호,부일1교,청송 부동 부일,20,6,5.5,2.5,2,10,RC슬래브교,벽식,18,1988,경상북도 북부건설사업소
지방도908호,부일교,청송 부동 부일,67,9,8,4.2,5,13.4,RC슬래브교,라멘식,24,1998,경상북도 북부건설사업소
지방도908호,사촌교,청송 현서 사촌,24,8,7.1,3.2,3,8,RC슬래브교,중력식,18,1993,경상북도 북부건설사업소
지방도908호,상평교,청송 부동 상평,112.5,8,6.5,4,9,12.5,RC슬래브교,T형 교각식,18,1992,경상북도 북부건설사업소
지방도908호,샛들교,청송 안덕 성재,110,10.9,6.5,10.6,2,55,기타교,벽식,24,2013,경상북도 북부건설사업소
지방도908호,성재교,청송 안덕 성재,28,9,8,3.8,2,14,RC슬래브교,라멘식,24,1998,경상북도 북부건설사업소
지방도908호,수락1교,청송 현서 수락,90,10.9,6.5,10.7,2,45,PSC 슬래브교,역T형식 교대,24,2013,경상북도 북부건설사업소
지방도908호,수락2교,청송 현서 수락,180.4,10.9,10,11.6,4,45,PSC I형교,T형 교각식,24,2013,경상북도 북부건설사업소
